codice_istat,denominazione_ita_altra,denominazione_ita,denominazione_altra,cap,sigla_provincia,denominazione_provincia,tipologia_provincia,codice_regione,denominazione_regione,tipologia_regione,ripartizione_geografica,flag_capoluogo,codice_belfiore,lat,lon,superficie_kmq,,,
6090,Malvicino,Malvicino,,15015,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,E870,44,5596507,8,4140666,9,350
6091,Masio,Masio,,15024,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F015,44,8693908,8,4080110,22,2319
6092,Melazzo,Melazzo,,15010,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F096,44,6439852,8,4269029,19,7375
6093,Merana,Merana,,15010,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F131,44,5177880,8,2975246,9,1998
6094,Mirabello Monferrato,Mirabello Monferrato,,15040,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F232,45,357457,8,5234501,13,2357
6095,Molare,Molare,,15074,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F281,44,6206141,8,6010831,32,5040
6096,Molino dei Torti,Molino dei Torti,,15050,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F293,45,235405,8,8920305,2,7527
6097,Mombello Monferrato,Mombello Monferrato,,15020,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F313,45,1330294,8,2508837,19,6941
6098,Momperone,Momperone,,15050,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F320,44,8386375,9,344792,8,5400
6099,Moncestino,Moncestino,,15020,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F337,45,1548520,8,1584003,6,5185
6100,Mongiardino Ligure,Mongiardino Ligure,,15060,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F365,44,6385514,9,612632,29,329
6101,Monleale,Monleale,,15059,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F374,44,8850715,8,9843698,9,6176
6102,Montacuto,Montacuto,,15050,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F387,44,7667481,9,1068749,23,7473
6103,Montaldeo,Montaldeo,,15060,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F403,44,6665306,8,7306833,5,3756
6104,Montaldo Bormida,Montaldo Bormida,,15010,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F404,44,6834491,8,5890058,5,7241
6105,Montecastello,Montecastello,,15040,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F455,44,9489477,8,6866065,7,4867
6106,Montechiaro d'Acqui,Montechiaro d'Acqui,,15010,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F469,44,5949771,8,3796734,17,5982
6107,Montegioco,Montegioco,,15050,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F518,44,8377939,8,9540834,5,4513
6108,Montemarzino,Montemarzino,,15050,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F562,44,8484822,8,9931314,9,8515
6109,Morano sul Po,Morano sul Po,,15025,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F707,45,1640395,8,3656208,17,7049
6110,Morbello,Morbello,,15010,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F713,44,6034699,8,5100103,23,9524
6111,Mornese,Mornese,,15075,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F737,44,6390754,8,7561914,13,2197
6112,Morsasco,Morsasco,,15010,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F751,44,6645589,8,5490960,10,2943
6113,Murisengo,Murisengo,,15020,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F814,45,834471,8,1374660,15,3104
6114,Novi Ligure,Novi Ligure,,15067,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F965,44,7601792,8,7870990,55,1948
6115,Occimiano,Occimiano,,15040,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F995,45,601772,8,5066555,22,4629
6116,Odalengo Grande,Odalengo Grande,,15020,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F997,45,1095224,8,1667216,15,4279
6117,Odalengo Piccolo,Odalengo Piccolo,,15020,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,F998,45,719277,8,2095151,7,5707
6118,Olivola,Olivola,,15030,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G042,45,376938,8,3669623,2,6908
6119,Orsara Bormida,Orsara Bormida,,15010,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G124,44,6900822,8,5624365,5,996
6120,Ottiglio,Ottiglio,,15038,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G193,45,518339,8,3391467,14,5434
6121,Ovada,Ovada,,15076,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G197,44,6374608,8,6463870,35,3724
6122,Oviglio,Oviglio,,15026,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G199,44,8598003,8,4867247,27,3665
6123,Ozzano Monferrato,Ozzano Monferrato,,15039,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G204,45,1018934,8,3762262,15,1834
6124,Paderna,Paderna,,15050,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G215,44,8207217,8,8900021,4,4198
6125,Pareto,Pareto,,15010,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G334,44,5157343,8,3828668,41,7376
6126,Parodi Ligure,Parodi Ligure,,15060,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G338,44,6708171,8,7586180,12,5365
6127,Pasturana,Pasturana,,15060,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G367,44,7506725,8,7490384,5,2811
6128,Pecetto di Valenza,Pecetto di Valenza,,15040,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G397,44,9897155,8,6704681,11,3546
6129,Pietra Marazzi,Pietra Marazzi,,15040,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G619,44,9441397,8,6705542,7,9973
6131,Pomaro Monferrato,Pomaro Monferrato,,15040,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G807,45,639175,8,5951919,13,4427
6132,Pontecurone,Pontecurone,,15055,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G839,44,9588391,8,9359378,29,7041
6133,Pontestura,Pontestura,,15027,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G858,45,1436421,8,3325409,18,9177
6134,Ponti,Ponti,,15010,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G861,44,6274099,8,3652335,11,9679
6135,Ponzano Monferrato,Ponzano Monferrato,,15020,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G872,45,844601,8,2662183,11,6495
6136,Ponzone,Ponzone,,15010,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G877,44,5863981,8,4596074,69,281
6137,Pozzol Groppo,Pozzol Groppo,,15050,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G960,44,8774560,9,293141,14,866
6138,Pozzolo Formigaro,Pozzolo Formigaro,,15068,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G961,44,7938650,8,7815464,36,1765
6139,Prasco,Prasco,,15010,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,G987,44,6424071,8,5528503,5,9724
6140,Predosa,Predosa,,15077,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,H021,44,7527244,8,6592398,33,71
6141,Quargnento,Quargnento,,15044,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,H104,44,9448388,8,4877076,36,1651
6142,Quattordio,Quattordio,,15028,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,H121,44,8992043,8,4059871,17,7338
6143,Ricaldone,Ricaldone,,15010,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,H272,44,7320841,8,4696335,10,5153
6144,Rivalta Bormida,Rivalta Bormida,,15010,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,H334,44,7113696,8,5502585,10,516
6145,Rivarone,Rivarone,,15040,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,H343,44,9776577,8,7156949,6,734
6146,Roccaforte Ligure,Roccaforte Ligure,,15060,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,H406,44,6777056,9,277694,20,5892
6147,Rocca Grimalda,Rocca Grimalda,,15078,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,H414,44,6710935,8,6472867,15,4612
6148,Rocchetta Ligure,Rocchetta Ligure,,15060,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,H465,44,7065411,9,500277,10,1543
6149,Rosignano Monferrato,Rosignano Monferrato,,15030,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,H569,45,798449,8,3990589,19,2799
6150,Sala Monferrato,Sala Monferrato,,15030,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,H677,45,753978,8,3581763,7,5754
6151,Sale,Sale,,15045,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,H694,44,9847456,8,8089706,44,9156
6152,San Cristoforo,San Cristoforo,,15060,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,H810,44,6924073,8,7499958,3,5706
6153,San Giorgio Monferrato,San Giorgio Monferrato,,15020,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,H878,45,1077863,8,4148569,7,1156
6154,San Salvatore Monferrato,San Salvatore Monferrato,,15046,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,I144,44,9948033,8,5666904,31,6916
6155,San Sebastiano Curone,San Sebastiano Curone,,15056,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,I150,44,7856067,9,652433,3,8925
6156,Sant'Agata Fossili,Sant'Agata Fossili,,15050,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,I190,44,7859064,8,9189347,7,7065
6157,Sardigliano,Sardigliano,,15060,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,I429,44,7542920,8,9076741,12,7430
6158,Sarezzano,Sarezzano,,15050,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,I432,44,8675538,8,9153611,13,8532
6159,Serralunga di Crea,Serralunga di Crea,,15020,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,I645,45,1007411,8,2818606,8,8425
6160,Serravalle Scrivia,Serravalle Scrivia,,15069,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,I657,44,7194648,8,8589917,15,9488
6161,Sezzadio,Sezzadio,,15079,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,I711,44,7855819,8,5727297,34,3195
6162,Silvano d'Orba,Silvano d'Orba,,15060,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,I738,44,6855659,8,6710129,12,1681
6163,Solero,Solero,,15029,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,I798,44,9197586,8,5077097,22,5538
6164,Solonghello,Solonghello,,15020,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,I808,45,1309523,8,2818377,4,9533
6165,Spigno Monferrato,Spigno Monferrato,,15018,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,I901,44,5430240,8,3353027,54,8544
6166,Spineto Scrivia,Spineto Scrivia,,15050,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,I911,44,8376236,8,8723825,3,9542
6167,Stazzano,Stazzano,,15060,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,I941,44,7272525,8,8673933,17,9132
6168,Strevi,Strevi,,15019,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,I977,44,6986567,8,5224600,15,2889
6169,Tagliolo Monferrato,Tagliolo Monferrato,,15070,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L027,44,6390773,8,6682523,26,2111
6170,Tassarolo,Tassarolo,,15060,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L059,44,7265798,8,7695011,7,350
6171,Terruggia,Terruggia,,15030,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L139,45,830560,8,4421786,7,2664
6172,Terzo,Terzo,,15010,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L143,44,6695304,8,4210536,8,7960
6173,Ticineto,Ticineto,,15040,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L165,45,974877,8,5555502,8,894
6174,Tortona,Tortona,,15057,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L304,44,8947397,8,8601589,98,8666
6175,Treville,Treville,,15030,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L403,45,971413,8,3597585,4,6032
6176,Trisobbio,Trisobbio,,15070,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L432,44,6622963,8,5862757,9,2191
6177,Valenza,Valenza,,15048,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L570,45,144656,8,6462262,48,4945
6178,Valmacca,Valmacca,,15040,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L633,45,1004646,8,5823372,12,2936
6179,Vignale Monferrato,Vignale Monferrato,,15049,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L881,45,109305,8,3965366,18,7258
6180,Vignole Borbera,Vignole Borbera,,15060,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L887,44,7082847,8,8905588,8,6455
6181,Viguzzolo,Viguzzolo,,15058,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L904,44,9049194,8,9200804,18,3072
6182,Villadeati,Villadeati,,15020,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L931,45,724416,8,1696989,14,6091
6183,Villalvernia,Villalvernia,,15050,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L963,44,8176011,8,8566406,4,4744
6184,Villamiroglio,Villamiroglio,,15020,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L970,45,1344466,8,1697573,9,8688
6185,Villanova Monferrato,Villanova Monferrato,,15030,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,L972,45,1817906,8,4784678,16,5563
6186,Villaromagnano,Villaromagnano,,15050,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,M009,44,8510879,8,8871349,6,672
6187,Visone,Visone,,15010,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,M077,44,6620556,8,5032776,12,5617
6188,Volpedo,Volpedo,,15059,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,M120,44,8888012,8,9833830,10,4833
6189,Volpeglino,Volpeglino,,15050,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,M121,44,8930471,8,9589640,3,2458
6190,Voltaggio,Voltaggio,,15060,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,M123,44,6201255,8,8426570,52,1828
6191,Cassano Spinola,Cassano Spinola,,15063,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,M388,44,7705659,8,8696333,17,1263
6192,Alluvioni Piovera,Alluvioni Piovera,,15047,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,M397,44,9677769,8,7536049,24,7837
6193,Lu e Cuccaro Monferrato,Lu e Cuccaro Monferrato,,15037,AL,Alessandria,Provincia,1,Piemonte,statuto ordinario,Nord-ovest,NO,M420,45,23858,8,4837614,27,950
7001,Allein,Allein,,11010,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,A205,45,8130096,7,2724783,7,9640
7002,Antey-Saint-André,Antey-Saint-André,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,A305,45,8049657,7,5932085,11,8080
7003,Aosta,Aosta,,11100,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,SI,A326,45,7375122,7,3201491,21,3923
7004,Arnad,Arnad,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,A424,45,6449847,7,7212755,28,8405
7005,Arvier,Arvier,,11011,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,A452,45,7035684,7,1693041,33,3596
7006,Avise,Avise,,11010,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,A521,45,7087107,7,1413297,52,6166
7007,Ayas,Ayas,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,A094,45,8140546,7,6881569,129,4208
7008,Aymavilles,Aymavilles,,11010,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,A108,45,7013767,7,2405449,53,2436
7009,Bard,Bard,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,A643,45,6079645,7,7466341,3,315
7010,Bionaz,Bionaz,,11010,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,A877,45,8740793,7,4230709,142,905
7011,Brissogne,Brissogne,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,B192,45,7271899,7,4045742,25,5133
7012,Brusson,Brusson,,11022,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,B230,45,7586279,7,7328122,55,2569
7013,Challand-Saint-Anselme,Challand-Saint-Anselme,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,C593,45,7164084,7,7365646,27,9864
7014,Challand-Saint-Victor,Challand-Saint-Victor,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,C594,45,6897830,7,7064615,25,1589
7015,Chambave,Chambave,,11023,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,C595,45,7443453,7,5499413,21,5416
7016,Chamois,Chamois,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,B491,45,8383677,7,6202844,14,5283
7017,Champdepraz,Champdepraz,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,C596,45,6857490,7,6577543,48,7924
7018,Champorcher,Champorcher,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,B540,45,6236202,7,6207939,68,4352
7019,Charvensod,Charvensod,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,C598,45,7204438,7,3254073,25,8619
7020,Châtillon,Châtillon,,11024,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,C294,45,7495761,7,6132484,39,6811
7021,Cogne,Cogne,,11012,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,C821,45,6081108,7,3558966,213,372
7022,Courmayeur,Courmayeur,,11013,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,D012,45,7930597,6,9721103,209,6059
7023,Donnas,Donnas,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,D338,45,6034918,7,7674393,33,9770
7024,Doues,Doues,,11010,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,D356,45,8192565,7,3066494,16,2542
7025,Emarèse,Emarèse,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,D402,45,7247084,7,7004409,10,2330
7026,Etroubles,Etroubles,,11014,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,D444,45,8197115,7,2329540,39,5692
7027,Fénis,Fénis,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,D537,45,7361087,7,4942990,68,1198
7028,Fontainemore,Fontainemore,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,D666,45,6490086,7,8609733,31,7089
7029,Gaby,Gaby,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,D839,45,7128719,7,8823494,32,8828
7030,Gignod,Gignod,,11010,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,E029,45,7782620,7,2961777,25,9833
7031,Gressan,Gressan,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,E165,45,7216299,7,2894405,25,2932
7032,Gressoney-La-Trinité,Gressoney-La-Trinité,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,E167,45,8272526,7,8230854,66,5161
7033,Gressoney-Saint-Jean,Gressoney-Saint-Jean,,11025,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,E168,45,7770071,7,8275858,69,6471
7034,Hône,Hône,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,E273,45,6118625,7,7357330,12,6384
7035,Introd,Introd,,11010,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,E306,45,6914789,7,1872175,20,381
7036,Issime,Issime,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,E369,45,6854598,7,8542158,34,6715
7037,Issogne,Issogne,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,E371,45,6539580,7,6844172,23,6103
7038,Jovençan,Jovençan,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,E391,45,7139721,7,2749773,7,129
7039,La Magdeleine,La Magdeleine,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,A308,45,8108078,7,6190993,8,9365
7040,La Salle,La Salle,,11015,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,E458,45,7468981,7,725960,83,9427
7041,La Thuile,La Thuile,,11016,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,E470,45,7168438,6,9490717,125,6666
7042,Lillianes,Lillianes,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,E587,45,6327735,7,8450707,18,5463
7043,Montjovet,Montjovet,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,F367,45,7042245,7,6741872,18,7597
7044,Morgex,Morgex,,11017,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,F726,45,7569917,7,360689,43,6277
7045,Nus,Nus,,11020,AO,Valle d'Aosta/Vallée d'Aoste,Provincia,2,Valle d'Aosta/Vallée d'Aoste,statuto speciale,Nord-ovest,NO,F987,45,7392154,7,4669414,57,3544
